id,crewdos,return,title,revenue,budget,year
64484,Kirill Serebrennikov,0,Playing the Victim,0,0,2006
75725,Paco Plaza,0,Films to Keep You Awake: The Christmas Tale,0,0,2005
3397,Robert Thalheim,0,And Along Come Tourists,0,0,2007
97284,Gustav Deutsch,0,Film Ist.,0,0,1998
97149,Kon Ichikawa,0,Conflagration,0,0,1958
48596,Celina Murga,0,Ana and the Others,0,0,2003
31408,Ertem EAYilmez,0,Hababam SÄ±nÄ±fÄ± UyanÄ±yor,0,0,1976
149149,JosA Luis Guerin,0,Berta's Motives,0,0,1984
31402,Ertem EAYilmez,0,Hababam SÄ±nÄ±fÄ± Tatilde,0,0,1977
31412,AtAf YAlmaz,0,The Girl with the Red Scarf,0,0,1978
73191,Emile Ardolino,0.111578632,The Nutcracker,2119994,19000000,1993
29972,Jia Zhangke,0,24 City,0,0,2008
59266,Clio Barnard,0,The Arbor,21268,0,2010
63555,Michael Rowe,0,Leap Year,0,0,2010
54001,Abbas Kiarostami,0,The Traveler,0,0,1974
58857,Takashi Miike,2.925856833,13 Assassins,17555141,6000000,2010
41273,Mathieu Amalric,0,On Tour,0,0,2010
21372,Buddy Giovinazzo,0,Life Is Hot in Cracktown,0,0,2009
54194,Barbet Schroeder,0,Koko: A Talking Gorilla,0,0,1978
89756,Matt Dorff,0,Captive,0,0,1998
46228,Andrea Dorfman,0,Love that Boy,0,0,2003
30734,Ingmar Bergman,0,Crisis,0,0,1946
51141,Ingmar Bergman,0,Port of Call,0,0,1948
27091,Christopher Munch,0,Harry And Max,0,0,2004
29043,GW Pabst,0,White Hell of Pitz Palu,0,0,1929
29043,Arnold Fanck,0,White Hell of Pitz Palu,0,0,1929
36871,Mikio Naruse,0,Late Chrysanthemums,0,0,1954
50456,Joe Wright,2.126069267,Hanna,63782078,30000000,2011
49334,Alberto Cavalcanti,0,They Made Me a Fugitive,0,0,1947
36331,William Dieterle,0,Dark City,0,0,1950
47435,SrAan DragojeviA,0,St. George Shoots the Dragon,0,5000000,2009
47582,Arturo Ripstein,0,Castle of Purity,0,0,1973
86750,Allan King,0,Warrendale,0,0,1967
46523,Steffen Haars,5.857837333,New Kids Turbo,8786756,1500000,2010
46523,Flip van der Kuil,5.857837333,New Kids Turbo,8786756,1500000,2010
30388,JAlAus Kemp,0,Reykjavik Whale Watching Massacre,0,4000000,2009
29920,Daniel Espinosa,0,Easy Money,0,0,2010
39284,Ingmar Bergman,0,To Joy,0,0,1950
44988,Adriana Maggs,0,Grown Up Movie Star,0,0,2009
51423,Pernilla August,1.600026667,Beyond,4800080,3000000,2010
54527,Michael Madsen,0,Into Eternity,0,900000,2010
23521,Chuck Jones,0,Daffy Duck's Quackbusters,0,0,1988
23521,Robert McKimson,0,Daffy Duck's Quackbusters,0,0,1988
23521,Greg Ford,0,Daffy Duck's Quackbusters,0,0,1988
23521,Terry Lennon,0,Daffy Duck's Quackbusters,0,0,1988
23521,Friz Freleng,0,Daffy Duck's Quackbusters,0,0,1988
46105,Matt Harlock,0,American: The Bill Hicks Story,90275,0,2010
46105,Paul Thomas,0,American: The Bill Hicks Story,90275,0,2010
49012,Jason Winer,1.143384925,Arthur,45735397,40000000,2011
41446,Wes Craven,2.42846715,Scream 4,97138686,40000000,2011
46195,Carlos Saldanha,5.384841778,Rio,484635760,90000000,2011
57695,Bertrand Tavernier,0.459829035,The Princess of Montpensier,6775121,14734000,2010
101226,Delbert Mann,0,Dear Heart,0,0,1964
126596,Jean Negulesco,0,The Mudlark,0,0,1950
49876,Richard Lester,0,The Mouse on the Moon,0,0,1963
178587,Richard Fleischer,0,The Happy Time,0,0,1952
57698,Lloyd Bacon,0,Gold Diggers of 1937,0,0,1936
57698,Busby Berkeley,0,Gold Diggers of 1937,0,0,1936
3081,John Cromwell,0,The Goddess,0,0,1958
62215,Lars von Trier,2.948283514,Melancholia,21817298,7400000,2011
31451,Ryan Little,0,Forever Strong,0,0,2008
10195,Kenneth Branagh,2.995510787,Thor,449326618,150000000,2011
40719,Albert S Rogell,0,War of the Wildcats,0,0,1943
43435,Henry Levin,0,Jolson Sings Again,0,0,1949
59928,Drake Doremus,0,Spooner,0,0,2009
45523,Louis CK,0,Louis C.K.: Hilarious,0,0,2010
30969,Louis CK,0,Louis C.K.: Chewed Up,0,0,2008
30969,Shannon Hartman,0,Louis C.K.: Chewed Up,0,0,2008
56780,Paul Johansson,0.308491667,Atlas Shrugged Part I,4627375,15000000,2011
99920,Anatole Litvak,0,Confessions of a Nazi Spy,0,0,1939
76714,Anatole Litvak,0,The Journey,0,0,1959
24447,Steven J Santos,0,Louis C.K.: Shameless,0,0,2007
31555,Richard Quine,0,Pushover,0,0,1954
77166,Peter Bogdanovich,0,Saint Jack,0,0,1979
72596,FriArik AzAr FriAriksson,0,Movie Days,0,0,1994
26880,FriArik AzAr FriAriksson,0,Children of Nature,0,0,1991
18826,Ryan Shiraki,0,Spring Breakdown,0,12300000,2009
48415,Luca Miniero,16.39616975,Welcome to the South,65584679,4000000,2010
50671,Antti Jokinen,0,The Resident,0,20000000,2011
57118,Michael Pavone,0,That's What I Am,0,0,2011
30599,Spike Lee,0,Kobe Doin' Work,0,0,2009
29745,Rouben Mamoulian,0,City Streets,0,0,1931
12221,JoAo Pedro Rodrigues,0,Two Drifters,0,0,2005
44159,Shirin Neshat,0,Women Without Men,0,0,2009
44159,Shoja Azari,0,Women Without Men,0,0,2009
47904,Rachid Bouchareb,0,Outside the Law,0,30000000,2010
34420,Mahmut FazAl CoAYkun,0,Wrong Rosary,0,0,2009
27045,Samuel Fuller,0,The Crimson Kimono,0,0,1959
25638,Pradeep Sarkar,0,Laaga Chunari Mein Daag - Journey of A Woman,0,0,2007
152861,Andrej KoAak,0,Outsider,0,0,1997
53741,Dominique Deruddere,0,Crazy Love,119919,0,1987
10011,Ryan Schifrin,0,Abominable,0,0,2006
140101,RaAl Ruiz,0,Love Torn in a Dream,0,0,2000
72026,Nagisa Ashima,0,Pleasures of the Flesh,0,0,1965
77124,Nagisa Ashima,0,Sing a Song of Sex,0,0,1967
42709,Monte Hellman,0,"Silent Night, Deadly Night III: Better Watch Out!",0,0,1989
36821,Louis J Gasnier,0,The Perils of Pauline,0,0,1914
61952,Im Sangsoo,0,A Good Lawyer's Wife,0,0,2003
12078,JiAA Menzel,0,Larks on a String,0,0,1990
9511,Til Schweiger,0,Rabbit Without Ears 2,48720000,0,2009
202241,Todd Haynes,0,Mildred Pierce,0,20000000,2011
72375,Pascal Bonitzer,0,Rien sur Robert,0,0,1999
21508,Gonzalo ArijAn,0,Stranded: I've Come from a Plane That Crashed on the Mountains,0,0,2007
76816,Glauber Rocha,0,The Age of the Earth,0,0,1980
51520,Li Yang,0,Blind Mountain,0,0,2007
141241,Sergiu Nicolaescu,0,15,28,0,2005
8904,Brillante Mendoza,0,Service,0,0,2008
18187,Irena Salina,0,Flow: For Love of Water,0,0,2008
48515,Nagisa Ashima,0,Japanese Summer: Double Suicide,0,0,1967
87673,Mikio Naruse,0,No Blood Relation,0,0,1932
36290,Stuart Gillard,0,Crimes of Fashion,0,0,2004
4880,Martin Gypkens,0,Nichts als Gespenster,0,0,2006
28627,Paul Wegener,0,The Student of Prague,0,0,1913
28627,Stellan Rye,0,The Student of Prague,0,0,1913
239553,Pirjo Honkasalo,0,Ito: Diary of an Urban Priest,0,560000,2010
60315,Frederick Wiseman,0,High School,0,0,1968
43817,Dominic Murphy,0,White Lightnin',0,0,2009
48414,Pedro GonzAlezRubio,0,Alamar,0,0,2009
12588,Nana Neul,0,My Friend from Faro,0,0,2008
51736,Fernanda Cardoso,0,Bloomington,0,0,2010
55787,Francis Lawrence,3.004111316,Water for Elephants,114156230,38000000,2011
125874,John N Smith,0,Love & Savagery,0,0,2009
43498,Vincente Minnelli,0,Yolanda and the Thief,0,0,1945
3581,Gary Sherman,0,Death Line,0,0,1972
33134,Steven Kastrissios,0,The Horseman,0,0,2008
61488,James Moll,0,Foo Fighters: Back and Forth,0,0,2011
61933,Cosima Dannoritzer,0,The Light Bulb Conspiracy,0,0,2010
61933,Steve Michelson,0,The Light Bulb Conspiracy,0,0,2010
50848,Michel Leclerc,0,The Names of Love,0,4600000,2010
35619,HansChristian Schmid,0,Storm,0,0,2009
34902,Simon Staho,0,Day and Night,0,0,2004
57586,Alastair Fothergill,0,African Cats,15240456,0,2011
57586,Keith Scholey,0,African Cats,15240456,0,2011
52032,Paul Fierlinger,0,My Dog Tulip,246574,0,2009
52032,Sandra Fierlinger,0,My Dog Tulip,246574,0,2009
62255,Ian Sharp,0,Tracker,0,6500000,2010
106515,David Butler,0,Ali Baba Goes To Town,0,0,1937
185263,Delbert Mann,0,The Bachelor Party,0,0,1957
44555,Zhang Yimou,0,"A Woman, a Gun and a Noodle Shop",0,0,2009
54083,JeanLuc Godard,0,Film Socialisme,0,0,2010
51209,Jonathan Hensleigh,0,Kill the Irishman,1188194,0,2011
14252,Raul Inglis,0,Vice,0,0,2008
52256,Vladimir Khotinenko,0,1612: Chronicles of the Dark Time,0,12000000,2007
55934,Aaron Katz,0,Cold Weather,0,0,2010
51497,Justin Lin,5.0091014,Fast Five,626137675,125000000,2011
87308,Abbas Kiarostami,0,Shirin,0,0,2008
80639,Mervyn LeRoy,0,They Won't Forget,0,0,1937
84099,Lloyd Bacon,0,Here Comes the Navy,0,0,1934
43515,Edward H Griffith,0,The Sky's the Limit,0,0,1943
43594,Dudley Murphy,0,The Emperor Jones,0,0,1933
57082,Franco Rosso,0,Babylon,0,0,1980
157856,Carl Theodor Dreyer,0,Once Upon a Time,0,0,1922
241620,Paddy Wivell,0,Louis Theroux: Law and Disorder in Johannesburg,0,0,2008
37041,Jean Renoir,0,The Woman on the Beach,0,0,1947
88451,Franklin J Schaffner,0,"Yes, Giorgio",0,19000000,1982
57035,Alfred L Werker,0,The House of Rothschild,0,0,1934
19237,Chris Moore,0,Kill Theory,0,0,2008
86225,John Guillermin,0,The Day They Robbed the Bank of England,0,0,1960
28286,Jules Dassin,0,Reunion in France,0,0,1942
128990,Ernesto Cabellos,0,Cooking up dreams,0,0,2009
46175,Harry KAmel,0,Daughters of Darkness,0,0,1971
43908,Reha Erdem,0,Kosmos,0,0,2010
130272,Vincent Monnikendam,0,"Mother Dao, the Turtlelike",0,0,1995
42521,Bill Plympton,0,Idiots and Angels,0,0,2008
56113,Meghan Eckman,0,The Parking Lot Movie,0,0,2010
50272,Jorge Michel Grau,0,We Are What We Are,0,0,2010
55836,Robert Bresson,0,A Gentle Woman,0,0,1969
79179,Louis Malle,0,God's Country,0,0,1985
1115,Christian Petzold,0,Ghosts,0,0,2005
54524,Benjamin Heisenberg,0.053455128,The Robber,208475,3900000,2010
22449,Masayuki Suo,0,I Just Didn't Do It,0,0,2007
46804,Sasa Gedeon,0,The Idiot Returns,0,0,1999
8931,Amat Escalante,0,The Bastards,0,0,2008
56314,Ake Sandgren,0,Truly Human,0,0,2001
62321,Athina Rachel Tsangari,0,Attenberg,0,0,2010
97039,Kira Muratova,0,The Asthenic Syndrome,0,0,1990
19482,Lee Yoonki,0,My Dear Enemy,0,0,2008
57859,Hong Sangsoo,0,Night and Day,0,0,2008
117406,Manoel de Oliveira,0,Porto of My Childhood,0,0,2001
120972,Max OphAls,0,Everybody's Woman,0,0,1934
73474,Deborah Chow,0,The High Cost of Living,0,0,2010
11376,Boris von Sychowski,0,Swimming Pool,0,0,2001
46738,Denis Villeneuve,1.044682059,Incendies,7103838,6800000,2010
54699,David Carson,0,Nora Roberts' Blue Smoke,0,0,2007
18033,Mike Robe,0,Nora Roberts' Montana Sky,0,0,2007
92341,King Vidor,0,Bird of Paradise,0,0,1932
47310,Gene Kelly,0,Invitation to the Dance,0,0,1956
38944,Timo Koivusalo,0,The Leaning Tower,0,0,2006
55408,Ere Kokkonen,0,Kymmenen riivinrautaa,0,0,2002
40041,Michael Laughlin,0,Dead Kids,0,0,1981
62077,Paco Cabezas,0,Neon Flesh,0,0,2010
24810,Stephen Tolkin,0,Nora Roberts' Carolina Moon,0,0,2007
30335,Ralph Hemecker,0,Nora Roberts' Angels Fall,0,0,2007
188505,Krzysztof Zanussi,0,Persona non grata,0,0,2005
43959,Sean McNamara,2.616055,Soul Surfer,47088990,18000000,2011
49022,Luke Greenfield,1.711483229,Something Borrowed,59901913,35000000,2011
21841,T Michael Conway,0,June 9,0,0,2008
115427,BAla Tarr,0,Macbeth,0,0,1982
55721,Paul Feig,8.873339169,Bridesmaids,288383523,32500000,2011
38321,Scott Stewart,1.305152183,Priest,78309131,60000000,2011
61420,Rod Holcomb,0,The 19th Wife,0,0,2010
56822,Barry Levinson,0,PoliWood,0,0,2009
32654,Danny Pang,0,The Storm Warriors,0,100000000,2009
32654,Oxide Pang Chun,0,The Storm Warriors,0,100000000,2009
49853,Detlev Buck,0,Same Same But Different,0,0,2009
46849,Michael D Sellers,0.0287616,Eye of the Dolphin,71904,2500000,2007
13507,FlorentEmilio Siri,0,Intimate Enemies,0,9780000,2007
50780,Jodie Foster,0.046229333,The Beaver,970816,21000000,2011
50012,JeanLuc Godard,0,King Lear,0,0,1987
58035,H Bruce Humberstone,0,To the Shores of Tripoli,0,0,1942
27777,Lewis Milestone,0,The Racket,0,0,1928
92667,Michael Curtiz,0,Black Fury,0,0,1935
106882,Mitchell Leisen,0,Kitty,0,0,1945
39410,IshirA Honda,0,Mothra,0,0,1961
1679,Motoyoshi Oda,0,Godzilla Raids Again,0,0,1955
47518,Robert Lieberman,0,The Tortured,0,8500000,2010
1865,Rob Marshall,2.751878426,Pirates of the Caribbean: On Stranger Tides,1045713802,380000000,2011
59436,Woody Allen,5.0373073,Midnight in Paris,151119219,30000000,2011
63831,Luc Dardenne,0,The Kid with a Bike,0,0,2011
63831,JeanPierre Dardenne,0,The Kid with a Bike,0,0,2011
51608,Lee JeongBeom,0,The Man from Nowhere,43059790,0,2010
43385,Nicholas Ray,0,Born to Be Bad,0,0,1950
50078,William Dieterle,0,Jewel Robbery,0,0,1932
8967,Terrence Malick,1.708569563,The Tree of Life,54674226,32000000,2011
86284,Alex March,0,Paper Lion,0,0,1968
63858,Douglas Sirk,0,All I Desire,0,0,1953
41611,John Sturges,0,Jeopardy,0,0,1953
15911,Chris J Ford,0,The Village Barbershop,0,0,2008
28723,Ulli Lommel,0,Diary of a Cannibal,0,0,2007
45243,Todd Phillips,3.180699825,The Hangover Part II,254455986,80000000,2011
52077,Dany Boon,0,Nothing to Declare,0,32000000,2010
32120,Mitchell Leisen,0,No Time For Love,0,0,1943
85504,Edgar Selwyn,0,The Sin of Madelon Claudet,0,0,1931
110628,Anatole Litvak,0,This Above All,0,0,1942
56271,Johan Grimonprez,0,Double Take,0,0,2009
70264,Janet Grillo,0,Fly Away,0,0,2011
22882,Jonathan auf der Heide,0,Van Diemen's Land,0,0,2009
121662,Conor Horgan,0,One Hundred Mornings,0,0,2009
56807,Mohamed Al Daradji,0,Son of Babylon,0,0,2009
23116,Dylan Avery,0,Loose Change 9/11: An American Coup,0,0,2009
60306,Michael A Pierce,0,Victim,0,0,2010
60306,Matt Eskandari,0,Victim,0,0,2010
21469,Alex Merkin,0,Across the Hall,0,0,2009
359002,Bela Negi,0,Daayen Ya Baayen,0,0,2010
5937,Florian Gallenberger,0,John Rabe,0,20000000,2009
38931,Peter Rodger,0,Oh My God,0,0,2009
3107,IshirA Honda,0,Destroy All Monsters,0,0,1968
3107,Seiji Tani,0,Destroy All Monsters,0,0,1968
131880,Kate Davis,0,Stonewall Uprising,0,0,2010
131880,David Heilbroner,0,Stonewall Uprising,0,0,2010
145154,Michael Patrei,0,Ballou,0,0,2008
43692,Maurice Elvey,0,The Clairvoyant,0,0,1934
42889,Huck Botko,0.281853,The Virginity Hit,563706,2000000,2010
42889,Andrew Gurland,0.281853,The Virginity Hit,563706,2000000,2010
252059,Grzegorz KrAlikiewicz,0,Through and Through,0,0,1973
57276,Wim Wenders,3.386986776,Pina,14624826,4317946,2011
79649,Ken Wiederhorn,0,Eyes of a Stranger,0,800000,1981
87349,Carol Reed,0,Outcast of the Islands,0,0,1951
47489,JeanJacques Beineix,0,The Moon in the Gutter,0,0,1983
29382,Andy Abrahams Wilson,0,Under Our Skin,0,0,2008
17367,Manoel de Oliveira,0,Belle Toujours,0,0,2006
49950,Christian E Christiansen,2.530797438,The Roommate,40492759,16000000,2011
11226,Andrea Bianchi,0,Strip Nude for Your Killer,0,0,1975
84237,Sadao Yamanaka,0,Humanity and Paper Balloons,0,0,1937
52049,RaAl Ruiz,0,Comedy of Innocence,0,0,2000
25672,Steve Sekely,0,Hollow Triumph,0,0,1948
42506,Kim Kiyoung,0,The Housemaid,0,0,1960
80560,Barbara Loden,0,Wanda,0,0,1970
53413,Manoel de Oliveira,0,The Strange Case of Angelica,0,2000000,2010
23516,Ronald Bronstein,0,Frownland,0,0,2007
43616,Alain Guiraudie,0,The King of Escape,0,0,2009
122709,Rowland V Lee,0,Zoo in Budapest,0,0,1933
78789,Chantal Akerman,0,Tomorrow We Move,0,0,2004
58529,Benedek Fliegauf,0,Dealer,0,0,2004
104505,Alain Guiraudie,0,No Rest for the Brave,0,0,2003
83230,JoAo CAsar Monteiro,0,Trails,0,0,1978
3962,Justus von DohnAnyi,0,Bis zum Ellenbogen,0,0,2007
142712,Christian Alvart,0,08:28:00,0,0,2010
55700,Pedro Costa,0,Ossos,0,0,1997
80799,Mia HansenLAve,0,All Is Forgiven,0,0,2007
10420,Andrea A�taka,0,The Mistress,0,0,2006
44945,David Schwimmer,0.012631579,Trust,120000,9500000,2010
15543,Richard Brandes,0,Penny Dreadful,0,0,2006
85670,Clarence Brown,0,Night Flight,0,0,1933
113653,Ingmar Bergman,0,Prison,0,0,1949
97211,Ingmar Bergman,0,Dreams,0,0,1955
44221,Lawrence Trilling,0,Group Sex,0,0,2010
83345,AgustA Vila,0,The Mosquito Net,0,0,2010
57059,Antoinette Beumer,0,Loft,0,0,2010
74183,Ilkka Vanne,0,Vieraalla Maalla,0,0,2003
51170,Cody Cameron,0,Open Season 3,0,0,2010
60164,Evan Oppenheimer,0,The Speed of Thought,0,2000000,2011
41504,Serge Bromberg,0,Henri Georges Clouzot's Inferno,0,0,2009
41504,Ruxandra Medrea,0,Henri Georges Clouzot's Inferno,0,0,2009
38850,Anders Anderson,0.003653,Stolen,7306,2000000,2009
37206,Vic Sarin,0,A Shine of Rainbows,0,6000000,2009
83587,Justin Johnson,0,Zombie Girl: The Movie,0,0,2009
83587,Aaron Marshall,0,Zombie Girl: The Movie,0,0,2009
83587,Erik Mauck,0,Zombie Girl: The Movie,0,0,2009
76171,David Mackay,0,Turbulence 2: Fear of Flying,0,0,1999
140995,Anatole Litvak,0,The Sisters,0,0,1938
42571,Giuseppe Capotondi,1.10063376,The Double Hour,4300000,3906840,2009
44223,Stephen Burke,0,Happy Ever Afters,0,0,2009
59678,Joe Cornish,0.276274237,Attack the Block,3964682,14350531,2011
59468,Emilio Estevez,0,The Way,4430765,0,2010
51533,Jiang Wen,0,Let the Bullets Fly,0,0,2010
46221,Carlo Ledesma,0,The Tunnel,0,135000,2011
33203,Robert Kane Pappas,0,Orwell Rolls in His Grave,0,0,2003
37665,Ellie Kanner,0,Wake,0,0,2009
80027,J Lee Thompson,0,Kings of the Sun,0,0,1963
25738,John Berry,0,He Ran All The Way,0,0,1951
39834,Richard Fleischer,0,Violent Saturday,0,0,1955
49444,Jennifer Yuh Nelson,4.43794854,Kung Fu Panda 2,665692281,150000000,2011
34184,Henri Verneuil,0,The Burglars,0,0,1971
100420,Gregory La Cava,0,Gabriel Over the White House,0,0,1933
44443,blackANDwhite,0,Lynch,0,0,2007
49538,Matthew Vaughn,2.210150775,X-Men: First Class,353624124,160000000,2011
49020,Richard Ayoade,0,Submarine,864659,0,2011
50507,Billy Chan,0,Crazy Safari,0,0,1991
43497,Victor Saville,0,Tonight and Every Night,0,0,1945
38417,Russell Rouse,0,The Thief,0,0,1952
104439,George Fitzmaurice,0,Raffles,0,0,1930
120977,Sidney Franklin,0,The Dark Angel,0,0,1935
43489,Allan Dwan,0,Brewster's Millions,0,0,1945
102541,Alfred Santell,0,The Patent Leather Kid,0,0,1927
52505,Don Roos,3.4,The Other Woman,102000000,30000000,2010
78526,Helmut Schleppi,0,The Last Dispatch,0,0,2005
25541,Nicolo Donato,0,Brotherhood,0,0,2009
70862,Elijah Drenner,0,American Grindhouse,0,0,2010
102384,Lewis Milestone,0,Two Arabian Knights,0,0,1927
48996,Claes Eriksson,0,Den enskilde medborgaren,0,0,2006
21616,Gaston Biraben,0,Captive,0,0,2004
45658,Dan Rush,0.5229546,Everything Must Go,2614773,5000000,2010
127818,Matthew J Pellowski,0,Eyes of the Mothman,0,0,2011
41827,Simon Rumley,0,Red White & Blue,0,0,2010
55347,Mike Mills,1.666539375,Beginners,5332926,3200000,2010
37686,JJ Abrams,5.20191974,Super 8,260095987,50000000,2011
41382,Erik White,0,Lottery Ticket,0,0,2010
45675,Gary Lundgren,0,Calvin Marshall,0,0,2009
52918,Laura Poitras,0,The Oath,0,0,2010
79072,Barbara Albert,0,Falling,0,2705100,2006
43765,Abolfazl Jalili,0,Delbaran,0,0,2001
103203,Ousmane Sembene,0,Camp de Thiaroye,0,0,1988
103203,Thierno Faty Sow,0,Camp de Thiaroye,0,0,1988
123074,Christopher Wilcha,0,The Target Shoots First,0,0,2000
78400,Christoph HochhAusler,0,The City Below,0,0,2010
87945,Kirby Dick,0,Chain Camera,0,0,2001
126108,Arnaud Desplechin,0,Playing 'In the Company of Men',0,0,2003
246882,Sergiu Nicolaescu,0,Then I Sentenced Them All to Death,0,0,1972
61475,Masahiro Shinoda,0,Pale Flower,0,0,1964
84823,Jean Eustache,0,Santa Claus Has Blue Eyes,0,0,1966
34835,Adam Curtis,0,It Felt Like a Kiss,0,0,2009
114044,Jim Finn,0,Interkosmos,0,9500,2006
140007,AnneMarie MiAville,0,After the Reconciliation,0,0,2000
222600,Jaime Humberto Hermosillo,0,MatinÃ©e,0,0,1977
449677,Amir Muhammad,0,The Year of Living Vicariously,0,0,2005
185579,Dziga Vertov,0,A Sixth Part of the World,0,0,1926
29877,Irving Cummings,0,Curly Top,0,0,1935
37523,Zeki Demirkubuz,0,Envy,0,0,2009
44104,Saverio Costanzo,0,Private,0,0,2004
13137,Donal MacIntyre,0,A Very British Gangster,0,0,2007
56231,Elio Petri,0,The Working Class Goes to Paradise,0,0,1971
47171,Daniel Lapaine,0,48 Shades,0,0,2006
58446,Michael Goldbach,0,Daydream Nation,0,0,2010
144560,Tapio Suominen,0,"Right On, Man!",0,0,1980
44219,Rob Schneider,0,The Chosen One,0,0,2010
19963,Albert Dupontel,0,Bernie,0,0,1996
105981,Frank Borzage,0,Lucky Star,0,0,1929
89688,Margot Benacerraf,0,Araya,0,0,1959
263532,ForgAcs PAter,0,The Danube Exodus,0,0,1998
55763,Ere Kokkonen,0,VÃ¤Ã¤peli KÃ¶rmy - Taisteluni,0,0,1994
44912,Martin Campbell,1.09925586,Green Lantern,219851172,200000000,2011
15766,IshirA Honda,0,"Ghidorah, the Three-Headed Monster",0,0,1964
55761,Ere Kokkonen,0,VÃ¤Ã¤peli KÃ¶rmy ja etelÃ¤n hetelmÃ¤t,0,0,1992
57536,Carles Bosch,0,"Bicicleta, Cullera, Poma",0,0,2010
56272,Sebastian Gutierrez,0,Elektra Luxx,10,0,2010
13378,Theresa Cullen,0,Mickey's Twice Upon a Christmas,0,0,2004
13378,Carole Holliday,0,Mickey's Twice Upon a Christmas,0,0,2004
36784,Reinout Oerlemans,0,Stricken,0,4000000,2009
112422,Jerry Ciccoritti,0,Net Worth,0,0,1995
64566,Shari Springer Berman,0,Cinema Verite,0,0,2011
64566,Robert Pulcini,0,Cinema Verite,0,0,2011
50069,Aviva Kempner,0,Yoo Hoo Mrs Goldberg,1131688,0,2009
58224,Mark Waters,3.406577345,Mr. Popper's Penguins,187361754,55000000,2011
52449,Jake Kasdan,10.8098746,Bad Teacher,216197492,20000000,2011
169788,John Rich,0,Wives and Lovers,0,0,1963
35688,Tyler Perry,3.0036298,Why Did I Get Married Too?,60072596,20000000,2010
89158,Henry Levin,0,The President's Lady,0,0,1953
148675,Allan Dwan,0,Suez,0,0,1938
131504,Roy Rowland,0,Meet Me in Las Vegas,0,0,1956
80941,Richard Thorpe,0,Two Girls and a Sailor,0,0,1944
74088,George Marshall,0,Papa's Delicate Condition,0,0,1963
94241,Henry Hathaway,0,Sundown,0,0,1941
45239,Daniel Taradash,0,Storm Center,0,0,1956
38356,Michael Bay,5.762805108,Transformers: Dark of the Moon,1123746996,195000000,2011
59861,Tom Hanks,1.205345833,Larry Crowne,36160375,30000000,2011
57771,Michael McGowan,0,Score: A Hockey Musical,0,0,2010
38319,David Gordon Green,0.523479719,Your Highness,26121638,49900000,2011
291164,Whitney Ransick,0,Hand Gun,0,0,1994
47386,Andy Mitton,0,YellowBrickRoad,0,500000,2010
47386,Jesse Holland,0,YellowBrickRoad,0,500000,2010
97831,Guy Green,0,Once Is Not Enough,0,0,1975
175035,Harry Beaumont,0,When Ladies Meet,0,0,1933
43188,Harmon Jones,0,The Pride of St. Louis,0,0,1952
95854,Howard Hawks,0,The Prizefighter and the Lady,0,0,1933
95854,WS Van Dyke,0,The Prizefighter and the Lady,0,0,1933
80086,Rowland V Lee,0,The Son of Monte Cristo,0,0,1940
126777,Frank Lloyd,0,If I Were King,0,0,1938
60062,John Schultz,0.70834265,Judy Moody and the Not Bummer Summer,14166853,20000000,2011
14552,Brad Isaacs,0,"Have Dreams, Will Travel",0,5000000,2007
59111,James M Hausler,0,Kalamity,0,2000000,2010
44991,Jacob Chase,0,The Four-Faced Liar,0,2000000,2010
330152,Christian J Pinto,0,A Lamp In The Dark: The Untold History of the Bible,0,0,2009
108213,PAl FejAs,0,King of Jazz,0,0,1930
108213,John Murray Anderson,0,King of Jazz,0,0,1930
107973,Irving Cummings,0,The Dolly Sisters,0,0,1945
64854,Antonio Negret,0,Seconds Apart,0,0,2011
62382,Francesco Rosi,0,The Mattei Affair,0,0,1972
128042,Mark Rappaport,0,The Scenic Route,0,0,1978
18928,Sergio Sollima,0,"Run, Man, Run",0,0,1968
429876,Wendy Jo Carlton,0,Brushfires,0,0,2004
429876,Aprill Winney,0,Brushfires,0,0,2004
429876,Ai Lene Chor,0,Brushfires,0,0,2004
429876,Maria Gigante,0,Brushfires,0,0,2004
429876,Laura Lonigro,0,Brushfires,0,0,2004
429876,Amber Mohammad,0,Brushfires,0,0,2004
429876,Etta Worthington,0,Brushfires,0,0,2004
55754,Ere Kokkonen,0,VÃ¤Ã¤peli KÃ¶rmy ja vetenalaiset vehkeet,0,0,1991
61033,Habib Azar,0,Armless,0,0,2010
23190,David De Vries,0,Life After People,0,0,2008
47975,David Gregory,0,The Spaghetti West,0,0,2005
65034,Curtis Hanson,0,Too Big to Fail,0,0,2011
61546,Nick Grinde,0,The Bishop Murder Case,0,0,1930
61546,David Burton,0,The Bishop Murder Case,0,0,1930
125233,Lee Rose,0,An Unexpected Love,0,0,2003
85430,Lee Friedlander,0,Girl Play,0,1000000,2004
55502,Liisa Helminen,0,The Pelican Man,0,0,2004
32934,JosA Luis Guerin,0,Train of Shadows,0,0,1997
1736,Ralf Westhoff,0,Shoppen,0,0,2007
91150,Mikio Naruse,0,Apart from You,0,0,1933
126516,Mikio Naruse,0,Every-Night Dreams,0,0,1933
18888,Jan A�vankmajer,0,Meat Love,0,0,1989
44439,Frank Borzage,0,Lazybones,0,0,1925
288108,Gustav Deutsch,0,Film ist. 7-12,0,0,2002
18125,Alan Clarke,0,"Rita, Sue and Bob Too",0,0,1987
42368,Sam Taylor,0,For Heaven's Sake,0,0,1926
